empresa,ticker,data_publicacao,fonte,tipo,titulo,url,snippet_ou_trecho,sentimento,tags,severidade,resumo_curto
BTG,BPAC11,2026-03-26T22:32:13+00:00,Google News,noticia,"Copel (CPLE6) pode pagar R$ 17,9 bilhões em dividendos até 2030, projeta BTG - Investidor10",https://news.google.com/rss/articles/CBMiuAFBVV95cUxOa3FIQ3hWNm5EalUzd01XbDhaRm1iaVprdm1JUFZFSHE2dEZ5VHg0RHJKRG9VNHMwcm9GUkc4MlFJRlo1VHRDY2dSTGtDWE5FYkJCYUo2Z2FjSnhuY3pqX29CZW1ydUtJX1hWWVpmWjlpZ21Lc1JreEhnekZnOGdwMmFnTFpkRWxCSC1GNGhVUC1XVW1YNW9LVXN2UkxxLU1leEU2WmxWYTA0a2tXWVA3NDVSY1gwWkZr0gG-AUFVX3lxTFBudHI3QktmZjg3U2xheGZ0NDZVa21EYlROQXFPU19GRERpY0otOU1UYXBxT0hBeHZDZ1p5Y3NaQTUwUmM4X2NHdnpwenZXa2RFcFl0NmdmSEdUWUtzVUpEYlZSbTBaNnJSZUViSFk2RGxUaDY1MTVjRzBvR2tnWUFWR3dqNGFPMVZhMFVZX184aUdUVzRfaThIZzBPVHlTcUdvUXpyaG1acmtOSmRqaFlVTmlUSU9JalBRY2tBa0E?oc=5,"Copel (CPLE6) pode pagar R$ 17,9 bilhões em dividendos até 2030, projeta BTG Investidor10",positivo,resultado_guidance;liquidez_refinanciamento,2,"BTG projeta que Copel pode distribuir R$ 17,9 bilhões em dividendos até 2030. A projeção indica expectativa positiva sobre a capacidade de geração de caixa e retorno aos acionistas da empresa."
BTG,BPAC11,2025-11-11T08:00:00+00:00,Google News,noticia,Units do BTG têm forte alta após banco bater recorde de receitas no 3º trimestre - Valor Econômico,https://news.google.com/rss/articles/CBMi3wFBVV95cUxQNjhZajNKTWZtcnNuQ19XWG5MZ205SE1VSlZvVXdrZ3BFbUdyWFREZXBUSWpWRDNRVnRocHJYQ1lNaWZ6NEdTX1ZYRktRQlBUMHo0RlFGRUJYbTNMX1U3My04WlIzNmVvZ3lycUdZclJjbUJ6MDZpSjBxWlZCOUhaYTNpS01jMk9rZThhXzAzM1BoMlFDelpMYnpFdDlTTHNhZ3R6YjU3UzhpRnFaSGNJV290YjRHb19HTGs0aDk5azZMMUdyTlRXOUNmQ2JsVlk2eTRhNnFXckVzQmFlZW9j0gHuAUFVX3lxTFBnRHhNX014WUNNZC1xYnZXVG0tYTVldEZwUmJBUW5ibFF4dUdYLUxXd3RyckRHT2ZXNHplY2dnR1BXZ3JOdG93WFM4SktuNUs0NWZKNmNNbnlWbkEtQVR5Q05TSWRFRkdJYW1leXlhRzFidTlndHZvWWhTdkxJMWk1emo3ZUhaMFBoWWdSQVk5aWNpclNlTzhFSjZKQm5YZXYwdkVfS3p6VHJrSUtMV3BKLTUtWUMzU2VNYVJRc1VIQXBjLXBHZUNlMXVod18xVEx4YXdhZ1U4cm9tMmgxYXBGY0psNnpZNXhLZDNGTWc?oc=5,Units do BTG têm forte alta após banco bater recorde de receitas no 3º trimestre Valor Econômico,positivo,resultado_guidance,2,"BTG bateu recorde de receitas no 3º trimestre, resultando em forte alta das units do banco. O desempenho excepcional reflete crescimento operacional significativo da instituição."
BTG,BPAC11,2025-10-14T07:00:00+00:00,Google News,noticia,"Ações do Banco Pan (BPAN4) disparam mais de 20%, com plano de incorporação pelo BTG (BPAC11) - Valor Investe",https://news.google.com/rss/articles/CBMijwJBVV95cUxPRDJla05zZWszWmZEUVBXZXFQVklOSHNMTHNQLURvV3NuT3o2US00bE5ZcTRhOXE1YWFwTk51emdtZ05vTzRLVzFSVlRrNDRTbHJlek1kNVNHN3BrRXFPU0E1MVRnUjZQZWN4a3R6dDRFM05JcW41TnpFNVVwZ1k3VWNVZVNfRU9ubU5FTEZiZkJRb0xaWC13VTVtNU94RDhXYlZqVkx4ZEVVNE54VENjWWtrWmJiRDlpWVJmWUFMcDI4X1JESmpRNDZOWmVITkdLU1llaWtTMHgyTkxRNjVWVEVQaXhobmJDcW05bGZjUFAyX1BCelE0U3psejd1QTM1NzFHTl9EN3MxcjFRbTR30gGeAkFVX3lxTE1nc2JLb1BjM2xPaUQ1cmxGVTkyWXBrVnRYdlZJX0xKMU1GSHZ3TU9TeHFaelQ5ZV9Mc2pwbGJsWEdkbFZ6MWxVOUhvY3MzTzVaS2RtbE54SEhhUVJFRlF5eWwyR1NobFdUM3RqVkVkb2JIY2tfSkh5YlBrdkVlako5b0VhZkN4a082dXZfemM0SlBfcmwzeDF3SlJUTWltZDZHSmtoSkF6QWJXUHJZNTVSb3RPTXhfS0tUbVB4b0FpNHdpVktWTDRCck5CZUlnbVp0UXdFRVhKa3FzOGJ2SFJRckhzYVhiTXBFdFhHMlhyN3hJZ2Y0ZWFHSWMweHVEVk1CeXR1bDdVS0NWR3RWcDZTZDcwNXdnS21NajVTT0E?oc=5,"Ações do Banco Pan (BPAN4) disparam mais de 20%, com plano de incorporação pelo BTG (BPAC11) Valor Investe",positivo,m&a_estrategia,3,Ações do Banco Pan (BPAN4) dispararam mais de 20% após anúncio de plano de incorporação pelo BTG (BPAC11). Trata-se de operação de fusão e aquisição relevante no setor bancário brasileiro.
BTG,BPAC11,2025-11-11T08:00:00+00:00,Google News,noticia,"BTG Pactual alcança rentabilidade de 28,1% e nível de eficiência recorde - Bloomberg Línea Brasil",https://news.google.com/rss/articles/CBMitwFBVV95cUxNT2g5Rmh5TThwNXRrYlRaRk1TUVFsZmQ4U3I5SGhac0V4cE96akFyckhFejRGN1N0NE9nMUUwdFBzTUdMd0F1OWQ5MXF0YnhRSFI2STh5TzFQZHl2TjR0V2p2WFlnMUFUanM3NlRHMWlEdWhadWRfelN2SzhiWHZLY2ZHZjVuQ3RrcERRWDJRYTlqNkpQel9PSFlTdFp2MlBTeHdMY1piOHdRVUZYVWRkdW9DWlRlcnPSAcsBQVVfeXFMTjh5RzA3U0F2WEJhODhOSzdRSHpSbHplRXRqZWlON0Y3cC1TS0R2c3B6cU84bS1NcTdYdC16RDlvOTJtRVZLeldTZGd1WTU5TV9od2RYLXJ2aWJfWllvRzB4d21EeXVkVkVZQ1dhN0dPN0JoMWlXNV9PQ1c3TmJHY0FXRWRCRy1hU0VTOElPMnZwdEdCeWRFc3dGWmMtN3l6UE5OMFNsYk5aN2JuNkNxV2VuRUQ5azVOVm9uak1VaVAwLV9kV0FYVURjUkk?oc=5,"BTG Pactual alcança rentabilidade de 28,1% e nível de eficiência recorde Bloomberg Línea Brasil",positivo,resultado_guidance;operacional_incidente,2,"BTG Pactual apresentou rentabilidade de 28,1% e alcançou nível de eficiência recorde, indicando desempenho operacional e financeiro destacado."
BTG,BPAC11,2026-02-09T08:00:00+00:00,Google News,noticia,"BTG Pactual registra lucro histórico de R$ 4,6 bilhões no 4T25 e consolida protagonismo no investment banking - ADVFN",https://news.google.com/rss/articles/CBMiakFVX3lxTE1LZ1hvS0NKN3pUSkZOWGlsQXhsRm9ZNndjVkthODdRbnFnLVVQbm1majYyNlhfd3g1RDR4UUtsTU5kckF3bGw0c0tKWmJfVnNsM29CbkdQRzJWa0tqVkdTSTB0M1VFMVo3NlE?oc=5,"BTG Pactual registra lucro histórico de R$ 4,6 bilhões no 4T25 e consolida protagonismo no investment banking ADVFN",positivo,resultado_guidance,2,"BTG Pactual registrou lucro histórico de R$ 4,6 bilhões no 4T25, consolidando sua posição de protagonismo no investment banking."
BTG,BPAC11,2026-01-26T08:00:00+00:00,Google News,noticia,Banco Pan deixa a B3: o que muda para o investidor com a incorporação pelo BTG - Estadão E-Investidor,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPWU9NeHhiS0VEeUZqYjlYQVJGNk9WM01wN2JHSDdZajBtcnFTM1NPcERGb3lpSlFSbUNrbGlkZDVLSHBGdWU1Z0ZaYVdNMUNwaFU1V0pQR203N2Y4SFoxT2JwaDR0R1Z5M0szRkQzN2xHQXZnenBMbmFmWl9OQVZmX1BPODNNSTJOaXdNUFl2T2d2Q1pGZ1RhdU1sckc4X2x1YnlVWTh0dXrSAa4BQVVfeXFMUGs3WHo5dnh1ampSSVVmbUlqTHRaVzh6WWlwTjZTdmFudDk0M0ZvUndVenp1bGNsNkd6UVV2VUlxWHpqWFFWVnlKekZfVFRRVGliZWI4TF92RGJkay1NSFNVdXJ0elRySGQwcm41NXpTcldSUkVxRThZa01pWUtjemxDVmZ1U0NZc0E5TEYtWTM4Y1pLRjFCRTZucmYyRHhNV3lkUVlGcDVBY2hnVkl3?oc=5,Banco Pan deixa a B3: o que muda para o investidor com a incorporação pelo BTG Estadão E-Investidor,neutro,m&a_estrategia;governanca,2,Banco Pan foi incorporado pelo BTG e deixará de ser negociado na B3. A operação altera a estrutura de governança e afeta investidores da instituição.
BTG,BPAC11,2025-12-01T08:00:00+00:00,Google News,noticia,Safra projeta aumento do lucro do BTG (BPAC11) e estima ROE de 27% pelos próximos dois anos - Estadão E-Investidor,https://news.google.com/rss/articles/CBMilwFBVV95cUxNYVEyX050dVI3RzczYk1DMmU1X1ZDMWs1UG1LT0xEY1Ytazd2QmZzMVZRS3NoejI2aEEySURwQjctZDM4RTNSRzFDOVNuaDBQeFlvLV9EZTVhYmhlMzNGaFV3ZXplaUtpZFptRS1EaTRRdnFsbzc5ZnBiWUxXTXdYWGRUS3lSS0x0aldrTnFvYlFTZlpwZEtZ0gGcAUFVX3lxTE9uLXVnSzJQV1dnSzktczQyVHVEOTVTc2ZyXzU1T1QtRzQ0aGdjakhZWUJkQzdWOHhnUUtiYU8zazNCd1paTnk5TjcxZW5kR09wTnJLRW5KQ0ZDQUMxMmduWFhpb1EwUVF0M0xRdGQ4ZFdfUGI3NzlSZlh3Wm9qa0xiVDk4OUNHdXY5NUZwN2RFRVRaQm1OWF9DRjBDOA?oc=5,Safra projeta aumento do lucro do BTG (BPAC11) e estima ROE de 27% pelos próximos dois anos Estadão E-Investidor,positivo,resultado_guidance,2,Safra projeta aumento do lucro do BTG (BPAC11) e estima ROE de 27% para os próximos dois anos. A projeção indica perspectiva positiva para a rentabilidade do banco.
BTG,BPAC11,2025-12-16T08:00:00+00:00,Google News,noticia,BC aprova incorporação entre Pan (BPAN4) e BTG (BPAC11); veja próximos passos da operação - Estadão E-Investidor,https://news.google.com/rss/articles/CBMirAFBVV95cUxQSG90Wk9lYjhOWU9ybzVTYlNCaWYtR0lkYU9ia0IxVVQ2STN4ZHlpWHNETUlmSTRsUWoxLV8xd0xNOWdMNzZtT083cHBBNGNjVFJGSXlWRWdVUldxekxpSDI3bXVlLWFKQV90dGduUk9RZ3UxczB1YzlCckRDdzJsdVpac0N6MDVYbUJZaUgwNlExa3IwZmZ2dHBkNUNfRzl1Z3I5WlhHYk53djh50gGyAUFVX3lxTE1VOGlMU2V6RUZpRkk4VzRCYnM0bHk5UllmYzhwdDZaMG9WYmtlWGo5cW9PdHdIUXQyYVluUXM4dDM2V01KSzRpcUgxUDY2TlhDZ2pUTFp6ZEJiWUJ6d1pHMG02SHo5MU1YWGtxSk9iUGxVUWRxVS04SzJLYzlkX0pQNVpiNG9XTDRlVENwbmEycjJtWkt1Nmo3RUxxeFVucmtsTzVpNUpMTXpXQjY0dnpBd3c?oc=5,BC aprova incorporação entre Pan (BPAN4) e BTG (BPAC11); veja próximos passos da operação Estadão E-Investidor,positivo,m&a_estrategia;legal_regulatorio,3,"O Banco Central aprovou a incorporação entre Pan (BPAN4) e BTG (BPAC11), operação de fusão entre duas instituições financeiras relevantes. A aprovação regulatória representa avanço material na concretização da transação."
BTG,BPAC11,2025-11-11T08:00:00+00:00,Google News,noticia,"BTG Pactual (BPAC11) tem lucro recorde de R$ 4,5 bilhões no 3T25 e supera projeções de Safra e Citi - Estadão E-Investidor",https://news.google.com/rss/articles/CBMirgFBVV95cUxQRFRzMmVWQ193Z0tnakRnNXBJOGYwNVRGU1Q2Tm9DTmNqcXpyalBsUVZobVF1QUt6eXJndUVHWTNQLVBmQUNkdXYtbFZYa0dOZjJXN3lWOFJVTGtuUlU3dHNEYlNyQW1rZE5iRHJnVXU0Y0UtQ0lDRkx2ZmFZRDdqeUo5Y2UtbWk4QWpjQzN1TGxqTkpTNGZLU0dkVVpkcXJ2MjRJMGNjeW9RVmVxRGfSAbMBQVVfeXFMTjd0M3l1b05KUVViOUxuOWgtbURTWVEtUDJzYW5fdjVrU0xnY1psX1NzTWFIY09IajdhMFZoSkJReHVRSXVmb2Nwd1hsU3FwVmdzTXZ4d0o2TEFZc0hwZmlpMWlBTWRpd0k2TENsWEdVTFNxVmF2QmFLN1IwZmRSTVdDLU1vSTluWDhsRlZ4Mi1DTFNsWlppN3Q3anJqQXpkMU9JQ0NIT2ZsZTg1UURpLTNSeFU?oc=5,"BTG Pactual (BPAC11) tem lucro recorde de R$ 4,5 bilhões no 3T25 e supera projeções de Safra e Citi Estadão E-Investidor",positivo,resultado_guidance,2,"BTG Pactual reportou lucro recorde de R$ 4,5 bilhões no 3T25, superando as projeções dos analistas do Safra e Citi."
BTG,BPAC11,2025-10-14T07:00:00+00:00,Google News,noticia,"Banco Pan (BPAN4) salta 26,5% % após BTG propor incorporação de ações - InfoMoney",https://news.google.com/rss/articles/CBMiuAFBVV95cUxNN0JobDdzV19EV3B6bHAzb2w4R25pZHBuSmNiOUR6WmNKY29nUjV6NzNXbFFfV1hxd3lTc2xYQlFaSmV1aTVmTERhV0tMYWQxU1E1bDluS2pFdVZxWG4zVExCNDNKM0s4UmxEd0JzYVhsY0VRUjQyN3RRUTVrWGxhUXFDVi1JcmhYZWZsUlV0bm5iX29fUS1SQ002ZHhza1BYeHYyVG4teEhRdjc1ZDdHbjFleU9Nck4w0gG-AUFVX3lxTFBoSU5FSmRQUXBFd2VhOVBOZ0p2T1d1MVExRzFnZENoSzY4SXJpSFZsTTZZQ1pkTUpxVHVpNkRWRlQwVGE3U18tQnN5QTV6by02UVNFQnZfa3B1UWtIRDlYZGVZdDNaWnVMaFkyaGhBNFdJWlNZc0ZaanhhSDFkSXNiWWRfZG5sdWNUR2hubUI0M09CeHItOUk0c3ZWaGxsblZKclJpT3ZRMzRCMTIxS0dGeEJCZFNYX3kxYjhfaVE?oc=5,"Banco Pan (BPAN4) salta 26,5% % após BTG propor incorporação de ações InfoMoney",positivo,m&a_estrategia,2,"Ação do Banco Pan (BPAN4) salta 26,5% após proposta de incorporação de ações por BTG. A operação de reorganização societária movimenta positivamente o mercado."
BTG,BPAC11,2026-01-14T21:49:30+00:00,Google News,noticia,Goldman Sachs vê cenário equilibrado entre bancos em 2026 e destaca Itaú (ITUB4) e BTG (BPAC11) - Estadão E-Investidor,https://news.google.com/rss/articles/CBMinAFBVV95cUxNejFjdVZjZ2QzTTV4R0VrYlBudDE2bXA1R1ZnUlU5aEo0RGxsSnFPM3JtWkpvTEE5aThRa3phUUdHakRlekN5MzhyWDhwTE1LaVRBVjBQQ2VOYkxxRE1JT19LeHN5THEzeEd0Z2U1SW9pa1RRZ1REZFJ2d3N4bnB6YTRWMDhVb1czYzZKTWpZOFNTYVJPa3BKSmFyY3bSAaIBQVVfeXFMTXFpVXFPLVlIa0M2bjd1ZndMN3NmYXpvTW5NZkZIR09BYVpKQ2haYmZ6cnpJMGd4RUZEaWNyenhGTGljX1pKVEtTU3NuVkFXb0Q3VXZPTVpzSlBtTWRNYnVGeG1KUmI3UlFiRHNGV1pZXzJZdWlNV25UeG94UnNBS2tPcXl4OXZrWVBTeUlKMFQzZ3oyZTdOd1BTbm04RFJkUFlB?oc=5,Goldman Sachs vê cenário equilibrado entre bancos em 2026 e destaca Itaú (ITUB4) e BTG (BPAC11) Estadão E-Investidor,positivo,setor_macro;resultado_guidance,2,"Goldman Sachs projeta cenário equilibrado para o setor bancário em 2026, destacando Itaú (ITUB4) e BTG (BPAC11) como instituições em posição favorável."
BTG,BPAC11,2025-10-27T07:00:00+00:00,Google News,noticia,"Itaú (ITUB4), BTG (BPAC11) e Nubank (ROXO34) são os bancos brasileiros favoritos dos investidores europeus, que veem vida 'para além da eleição' - Seu Dinheiro",https://news.google.com/rss/articles/CBMi5AFBVV95cUxNRUt1eDNodlg5cGQwdFpRRGk2eWxOVDNoRlZOOTFPdVp5YVVGNVM4bkdEWWZJRU95X3lJUmFXRHBkQjljaDVjazM1OXNHY1VabVEyZlBJMVlOdHk3N25OYmNsU25sMlYwckFDX0E2dDQyamNvUExJdlpKV1JkNGg2WG1saGhKSFRBT1lVVXJGME1PVVp5SzRtWmZFb00waHVhZzNDeXFzNnRLYUFaU2YzSmlQNm5NWG5XTWNMU1FtaHRIYklGZ3hpSV9HeFl5T0JWSC1BZXBVeXpyaEpmMjhKeVhEZUo?oc=5,"Itaú (ITUB4), BTG (BPAC11) e Nubank (ROXO34) são os bancos brasileiros favoritos dos investidores europeus, que veem vida 'para além da eleição' Seu Dinheiro",positivo,setor_macro;m&a_estrategia,2,"Itaú, BTG e Nubank são os bancos brasileiros favoritos dos investidores europeus, que demonstram confiança no setor bancário brasileiro além do contexto eleitoral."
BTG,BPAC11,2026-02-12T08:00:00+00:00,Google News,noticia,BTG Pactual (BPAC11) adquire fatia na fintech MeuTudo e avança no varejo; veja os detalhes - Money Times,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPWENGX3dkMHR2N1R5S0RzTVNwRFR6Ui1oNlNvSHhOVXRxWGxBbUNGbHdfM2JVUWhNV29qUmVvRGYzcy01aFk0Mk14SVN2MERSQXY1RE9VT09pY0F3dVVoN2ZURzE4cS1EX3VWWUY3TlpmYVBmdTFsU2J4dzV0anNkVkJVVGxSOExGVDRCU0N5Z1k3V2xZanlnS0Z6cWtqTmxkam92elFxOXFUcnJKMU1jdmxKS0FBeTJBSWtBZmxXMTM?oc=5,BTG Pactual (BPAC11) adquire fatia na fintech MeuTudo e avança no varejo; veja os detalhes Money Times,positivo,m&a_estrategia;operacional_incidente,2,"BTG Pactual adquire participação na fintech MeuTudo, expandindo sua atuação no segmento de varejo. A operação representa movimento estratégico da instituição para diversificar negócios em tecnologia financeira."
BTG,BPAC11,2025-10-14T21:35:29+00:00,Google News,noticia,Ações do Banco Pan (BPAN4) disparam após incorporação pelo BTG - Nord Investimentos,https://news.google.com/rss/articles/CBMigwFBVV95cUxQNjhHVUw1NndEbVp0OWpCNWc5VWFTbXhlUFUxT2tzZVV6WWlLSmJsOTRHY0VxbUtLbDdUOTJFa3F1WXhoeTVZMTJIa0ZfNXl3QjQ2cG9GT1M1TE1ub1F4bzlXNHh5M0Q5NUVJeGx4bGZCRC05SDVEaTdhWm5RZFFSVzdQMNIBiAFBVV95cUxQcUNmenZVVmhZdkw4cFN1aWRQWXF2OUd4WExaY19zV0VtNWZ2VjRUUk9tbjlaSWw3MkdvTFhsSktETjlleUNqeHdXZHNwUVdGanp1WEF2anFOTTE0cHJYMG5HemR2N0VoNFFhcDd5NXBuYVNpZlVxR0ZnN1hNNnJzLW92SFlaakZZ?oc=5,Ações do Banco Pan (BPAN4) disparam após incorporação pelo BTG Nord Investimentos,positivo,m&a_estrategia,2,Ações do Banco Pan (BPAN4) dispararam após sua incorporação pelo BTG Pactual. O evento representa uma operação de fusão e aquisição entre as duas instituições financeiras.
BTG,BPAC11,2026-01-05T08:00:00+00:00,Google News,noticia,BTG Pactual (BPAC11) amplia presença nos EUA com conclusão da compra do M.Y. Safra Bank e licença bancária para atuar no país - Seu Dinheiro,https://news.google.com/rss/articles/CBMiygFBVV95cUxQRjc3TU95U2k0TnctQUJhUjRMN1J5ZFlYbThvR2R6N0U0WWduYU5nNHVTcDZ3ZFVJSTJmRl9FbWpDa0JqWEoteFBoN050cVhETEJnRTcxT2hxdXpSeTRjci1CdWJyT2gtYUVsUEg0NHR1ZlpGNWdfbERBU1J1eVZNSFRpYnhfODJOSmNHLU9jSkNPMlBvdUtCMjBQdm0zM05iOWw0QXZYTmlQTkZudjNPTGE3WWtfYVpkeFBhSjhEaXJhbDZmWno3Rmdn?oc=5,BTG Pactual (BPAC11) amplia presença nos EUA com conclusão da compra do M.Y. Safra Bank e licença bancária para atuar no país Seu Dinheiro,positivo,m&a_estrategia;legal_regulatorio,2,"BTG Pactual concluiu a compra do M.Y. Safra Bank e obteve licença bancária para atuar nos EUA, ampliando sua presença no mercado americano."
BTG,BPAC11,2025-10-27T07:00:00+00:00,Google News,noticia,"BTG Pactual (BPAC11) entra no mercado de maquininhas, com o BTG Pay - Investidor10",https://news.google.com/rss/articles/CBMirgFBVV95cUxQcWxRTFcwNTRPbjVNcEhtYTN4SU9uX0FKZDlIbl9WMjFoeUhOWURvdGFoWVFaRW1jU0J5NFk5Wk80emdaMFBlcXJnWlppQ0JxWXlzMnZMQUttX0FsQnREVktLejFaeUFVVUVHVTAtN2dkNnpleC1aMV9SNjRndE5sV28zMHAyN25vcjRSRnZDc3BWd3JWOXlObGNfdkZ2c1ZMQXRxNGZ5VG1DTkpoOXfSAbMBQVVfeXFMTnhXUWtWNnQzREFwWG5YYmJnbzRSZzVMaHlMR3FnTmNnV1BqUlBWWWkybWgtV3JrWWE1RURlMm4zOFItT2pZbXN5VDRHWXVfNXAyWWx5c0ZTREEtT0F3T1lQNDNPekVXVE44Q3JKOUNhdGxMZG9LeEJkM050VkxveFY0bkhKcXpXVkJ4bGxBeUhIc1g2QzMyYkpxZnhmT1hNRHpzdEN2c2taSmtuTWF6ekdoaHM?oc=5,"BTG Pactual (BPAC11) entra no mercado de maquininhas, com o BTG Pay Investidor10",positivo,m&a_estrategia;operacional_incidente,2,"BTG Pactual anuncia entrada no mercado de máquinas de pagamento (POS) através do lançamento do BTG Pay, expandindo sua atuação em serviços financeiros."
BTG,BPAC11,2025-11-26T08:00:00+00:00,Google News,noticia,BTG (BPAC11) nega que estaria em negociação para entrar no capital da Raízen (RAIZ4) - Money Times,https://news.google.com/rss/articles/CBMirwFBVV95cUxPUDVIUEF3alB4eHFDckFtcU5SUElPaFJ1QWNuUHlxak9Fdl9NV1lhdzlDSnFuVnAwSUtTUzFwSHhXZnkwbDJPeTJLVUJhT2s3UUZNV3RuMFM5UjR6M0tLRl9CMzk5WmozSFRIdHZ4djRfUC1HRnc2SWZVSVIxWEdTakRGLXJNTDF3aDJMalFMUlZCd0hSTGJJZm1OYW5ISW5PZVYzd2FtY0YyNEJsT0FB?oc=5,BTG (BPAC11) nega que estaria em negociação para entrar no capital da Raízen (RAIZ4) Money Times,neutro,m&a_estrategia,1,BTG nega estar em negociação para entrar no capital da Raízen. A instituição financeira esclareceu publicamente que não há tratativas em andamento para investimento na companhia de energia.
BTG,BPAC11,2025-12-16T08:00:00+00:00,Google News,noticia,BTG Pactual aprova JCP e reforça política de remuneração ao acionista na B3 - ADVFN,https://news.google.com/rss/articles/CBMiakFVX3lxTE5VTmxWMWtZdGY5d1BuNnlqNGEydjg5RjBLQzFjVTdKUHhhdC1mX3BLMzlOMWd1ZDU3dlZVd0lSb0Q0VEREV0pDamJEY2xmTjVsazBRbE5NNTJsN0lZSVBmV0RSZU8xU2UycHc?oc=5,BTG Pactual aprova JCP e reforça política de remuneração ao acionista na B3 ADVFN,positivo,governanca;liquidez_refinanciamento,2,"BTG Pactual aprovou Juros sobre Capital Próprio (JCP) e reforçou sua política de remuneração aos acionistas na B3, demonstrando compromisso com distribuição de resultados."
BTG,BPAC11,2025-10-14T07:00:00+00:00,Google News,noticia,BTG Pactual (BPAC11) quer incorporar e tirar o Banco Pan (BPAN4) da B3 - Investidor10,https://news.google.com/rss/articles/CBMisAFBVV95cUxNaVp1WkJsdGluYno2cklMWDhSVnJjTHRERTJIbVNaODc5SzJxU3JyT09vVTV2S0c4U1d5SHoxUXZzQ0hRZFJFeEVGblVGM3RubEN1VklMSERLNGt0RHRuZlMwb3hSNXdab2o1WFA1X3h4WjBQVVp4LXl4UW16eGM0anIxRDdyNHBNSHpBN2VuZFFBTWE5WlZhRGFQN2VSS1dfbVFBNDJiSkxBNzNXa0pDa9IBtgFBVV95cUxPbUV0bHVzZGxfZXlycE0tU1Vxd1ZtS0d6RDFZZ1hzeWtyYUp2UVRmZXNtY3BVZV9ZejVGYjN3a0lfbFNHSTJjSmpSOTgwMndEYzFjSDF6Y0FCS3VucjFFdkJsX0Zva09LeHZNOTlwdkZUaUg1Zll2bm1EY2FoMlN5eUd2Si0teE1qaTRVdDlJMEpYRU9td2RzSnNMS0tYamhqUUszNlhST3ZjWDY3YUVuM0kwdkI0dw?oc=5,BTG Pactual (BPAC11) quer incorporar e tirar o Banco Pan (BPAN4) da B3 Investidor10,neutro,m&a_estrategia;governanca,2,BTG Pactual (BPAC11) pretende incorporar o Banco Pan (BPAN4) e removê-lo da B3. Operação de fusão entre instituições financeiras com potencial impacto na estrutura de mercado.
Unipar,UNIP6,2026-03-20T04:11:29+00:00,Google News,noticia,"Unipar (UNIP6) | Resultados do 4T25: EBITDA abaixo do esperado, fluxo de caixa negativo - XP Investimentos",https://news.google.com/rss/articles/CBMixwFBVV95cUxPeFBrMlBqeVBrSWhWZDFvdFh2M2NDMnFmZjhOQ1pkYThHS0hnaHBYMDdtNExkOG9YUnlOZ0I5MHFvLUVYLUpNVE04aW1zaFowSmlsSkYwSnRnc0JfZVBkRVBrSTA2SFFGbS1HZWJ2dHE1Q0FYekZMdjI1MkREUUdXV3BSTVlpS2s0Zi05ZDBKbjBsRUlSY3hkRzZ2bkRyOERiQ2tJWDA5cXBiU1BSZFlXOGcwLWdPSjZSUHVZUEtSdERKamNqNFFV?oc=5,"Unipar (UNIP6) | Resultados do 4T25: EBITDA abaixo do esperado, fluxo de caixa negativo XP Investimentos",negativo,resultado_guidance;liquidez_refinanciamento,2,"Unipar apresentou EBITDA abaixo do esperado no 4T25 e registrou fluxo de caixa negativo, sinalizando desempenho operacional e de liquidez abaixo das expectativas."
Unipar,UNIP6,2026-03-27T18:37:00+00:00,Google News,noticia,Unipar Carbocloro SA UNIP6 Titulares - Distribuição de Posse de Ações - ADVFN,https://news.google.com/rss/articles/CBMifEFVX3lxTFB2M194TlJGMlRaU0E2N2dBanRiYi1iR0cydVY4M1NHWUp3UjQxS1JsTkJ0MmswalJTZUdzNVlJZndFbnFGdXp0R28zZkFUU19RVHlBeklNMUJ6S1RIaE1LcEh3NzAxRFo2TnVwWVVmRXR2QmtZTnp3X282ekY?oc=5,Unipar Carbocloro SA UNIP6 Titulares - Distribuição de Posse de Ações ADVFN,neutro,governanca,1,Comunicado sobre distribuição de posse de ações da Unipar Carbocloro SA (UNIP6) referente a titulares. Trata-se de informação administrativa sobre estrutura acionária sem dados quantitativos ou impacto operacional aparente.
